Date,Total Vehicle Sales,Domestic Auto Production,15-Year Fixed Rate Mortgage Average in the United States,30-Year Fixed Rate Mortgage Average in the United States,Employment Level,Unemployment Rate,"Inflation, consumer prices for the United States",Federal Funds Effective Rate,"Trade Balance: Goods and Services, Balance of Payments Basis",Consumer Price Index for All Urban Consumers: All Items in U.S. City Average,M1,M2,Industrial Production: Total Index,US_Manufacturing_PMI,New One Family Houses Sold,S&P CoreLogic Case-Shiller U.S. National Home Price Index,All-Transactions House Price Index for the United States,New Privately-Owned Housing Units Started: Total Units,GC=F,CL=F,BZ=F,NG=F,RB=F
01/10/2012,14.83,344.6,2.73,3.4,143431.0,7.8,2.06933726526067,0.16,-41467.0,231.317,2420.1,10282.8,97.5311,478507.0,358.0,143.595,315.07,915.0,1780.5,92.4800033569336,112.19000244140625,3.4800000190734863,2.920099973678589
02/10/2012,14.83,344.6,2.73,3.4,143431.0,7.8,2.06933726526067,0.16,-41467.0,231.317,2420.1,10282.8,97.5311,478507.0,358.0,143.595,315.07,915.0,1772.699951171875,91.88999938964844,111.56999969482422,3.5309998989105225,2.8691999912261963
03/10/2012,14.83,344.6,2.73,3.4,143431.0,7.8,2.06933726526067,0.16,-41467.0,231.317,2420.1,10282.8,97.5311,478507.0,358.0,143.595,315.07,915.0,1777.300048828125,88.13999938964844,108.16999816894531,3.3949999809265137,2.799499988555908
04/10/2012,14.83,344.6,2.69,3.36,143431.0,7.8,2.06933726526067,0.16,-41467.0,231.317,2420.1,10282.8,97.5311,478507.0,358.0,143.595,315.07,915.0,1794.0999755859375,91.70999908447266,112.58000183105469,3.4059998989105225,2.9428999423980713
05/10/2012,14.83,344.6,2.69,3.36,143431.0,7.8,2.06933726526067,0.16,-41467.0,231.317,2420.1,10282.8,97.5311,478507.0,358.0,143.595,315.07,915.0,1778.5999755859375,89.87999725341797,112.0199966430664,3.3959999084472656,2.952500104904175
08/10/2012,14.83,344.6,2.69,3.36,143431.0,7.8,2.06933726526067,0.16,-41467.0,231.317,2420.1,10282.8,97.5311,478507.0,358.0,143.595,315.07,915.0,1773.5,89.33000183105469,111.81999969482422,3.4030001163482666,2.8931000232696533
09/10/2012,14.83,344.6,2.69,3.36,143431.0,7.8,2.06933726526067,0.16,-41467.0,231.317,2420.1,10282.8,97.5311,478507.0,358.0,143.595,315.07,915.0,1763.0,92.38999938964844,114.5,3.4670000076293945,2.958699941635132
10/10/2012,14.83,344.6,2.69,3.36,143431.0,7.8,2.06933726526067,0.16,-41467.0,231.317,2420.1,10282.8,97.5311,478507.0,358.0,143.595,315.07,915.0,1763.199951171875,91.25,114.33000183105469,3.4749999046325684,2.9593000411987305
11/10/2012,14.83,344.6,2.7,3.39,143431.0,7.8,2.06933726526067,0.16,-41467.0,231.317,2420.1,10282.8,97.5311,478507.0,358.0,143.595,315.07,915.0,1768.800048828125,92.06999969482422,115.70999908447266,3.6040000915527344,2.9556000232696533
12/10/2012,14.83,344.6,2.7,3.39,143431.0,7.8,2.06933726526067,0.16,-41467.0,231.317,2420.1,10282.8,97.5311,478507.0,358.0,143.595,315.07,915.0,1758.0,91.86000061035156,114.62000274658203,3.6110000610351562,2.8928000926971436
15/10/2012,14.83,344.6,2.7,3.39,143431.0,7.8,2.06933726526067,0.16,-41467.0,231.317,2420.1,10282.8,97.5311,478507.0,358.0,143.595,315.07,915.0,1736.0,91.8499984741211,115.80000305175781,3.4860000610351562,2.8503000736236572
16/10/2012,14.83,344.6,2.7,3.39,143431.0,7.8,2.06933726526067,0.16,-41467.0,231.317,2420.1,10282.8,97.5311,478507.0,358.0,143.595,315.07,915.0,1744.699951171875,92.08999633789062,115.06999969482422,3.437000036239624,2.8452999591827393
17/10/2012,14.83,344.6,2.7,3.39,143431.0,7.8,2.06933726526067,0.16,-41467.0,231.317,2420.1,10282.8,97.5311,478507.0,358.0,143.595,315.07,915.0,1751.5,92.12000274658203,115.06999969482422,3.4700000286102295,2.7816998958587646
18/10/2012,14.83,344.6,2.66,3.37,143431.0,7.8,2.06933726526067,0.16,-41467.0,231.317,2420.1,10282.8,97.5311,478507.0,358.0,143.595,315.07,915.0,1743.300048828125,92.0999984741211,115.06999969482422,3.5869998931884766,2.7451000213623047
19/10/2012,14.83,344.6,2.66,3.37,143431.0,7.8,2.06933726526067,0.16,-41467.0,231.317,2420.1,10282.8,97.5311,478507.0,358.0,143.595,315.07,915.0,1722.800048828125,90.05000305175781,110.13999938964844,3.617000102996826,2.6963000297546387
22/10/2012,14.83,344.6,2.66,3.37,143431.0,7.8,2.06933726526067,0.16,-41467.0,231.317,2420.1,10282.8,97.5311,478507.0,358.0,143.595,315.07,915.0,1725.0999755859375,88.7300033569336,109.44000244140625,3.4519999027252197,2.6475000381469727
23/10/2012,14.83,344.6,2.66,3.37,143431.0,7.8,2.06933726526067,0.16,-41467.0,231.317,2420.1,10282.8,97.5311,478507.0,358.0,143.595,315.07,915.0,1708.300048828125,86.66999816894531,108.25,3.5350000858306885,2.6050000190734863
24/10/2012,14.83,344.6,2.66,3.37,143431.0,7.8,2.06933726526067,0.16,-41467.0,231.317,2420.1,10282.8,97.5311,478507.0,358.0,143.595,315.07,915.0,1700.5,85.7300033569336,107.8499984741211,3.450000047683716,2.6029999256134033
25/10/2012,14.83,344.6,2.72,3.41,143431.0,7.8,2.06933726526067,0.16,-41467.0,231.317,2420.1,10282.8,97.5311,478507.0,358.0,143.595,315.07,915.0,1712.0,86.05000305175781,108.48999786376953,3.434000015258789,2.6763999462127686
26/10/2012,14.83,344.6,2.72,3.41,143431.0,7.8,2.06933726526067,0.16,-41467.0,231.317,2420.1,10282.8,97.5311,478507.0,358.0,143.595,315.07,915.0,1710.9000244140625,86.27999877929688,109.55000305175781,3.4000000953674316,2.6991000175476074
31/10/2012,14.83,344.6,2.72,3.41,143431.0,7.8,2.06933726526067,0.16,-41467.0,231.317,2420.1,10282.8,97.5311,478507.0,358.0,143.595,315.07,915.0,1717.5,86.23999786376953,108.69999694824219,3.691999912261963,2.7618000507354736
01/11/2012,15.456,353.5,2.7,3.39,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.578,315.07,833.0,1714.0999755859375,87.08999633789062,108.16999816894531,3.6989998817443848,2.6335999965667725
02/11/2012,15.456,353.5,2.7,3.39,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.578,315.07,833.0,1674.0999755859375,84.86000061035156,105.68000030517578,3.553999900817871,2.5736000537872314
05/11/2012,15.456,353.5,2.7,3.39,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.578,315.07,833.0,1682.199951171875,85.6500015258789,107.7300033569336,3.553999900817871,2.6201999187469482
06/11/2012,15.456,353.5,2.7,3.39,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.578,315.07,833.0,1714.0999755859375,88.70999908447266,111.06999969482422,3.617000102996826,2.698899984359741
07/11/2012,15.456,353.5,2.7,3.39,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.578,315.07,833.0,1713.199951171875,84.44000244140625,106.81999969482422,3.578000068664551,2.588900089263916
08/11/2012,15.456,353.5,2.69,3.4,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.578,315.07,833.0,1725.4000244140625,85.08999633789062,107.25,3.6080000400543213,2.607300043106079
09/11/2012,15.456,353.5,2.69,3.4,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.578,315.07,833.0,1730.300048828125,86.06999969482422,109.4000015258789,3.503000020980835,2.699199914932251
12/11/2012,15.456,353.5,2.69,3.4,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.578,315.07,833.0,1730.300048828125,85.56999969482422,109.06999969482422,3.569999933242798,2.676300048828125
13/11/2012,15.456,353.5,2.69,3.4,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.578,315.07,833.0,1724.199951171875,85.37999725341797,108.26000213623047,3.739000082015991,2.6538000106811523
14/11/2012,15.456,353.5,2.69,3.4,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.578,315.07,833.0,1729.5,86.31999969482422,109.61000061035156,3.759999990463257,2.678999900817871
15/11/2012,15.456,353.5,2.65,3.34,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.578,315.07,833.0,1713.300048828125,85.44999694824219,110.9800033569336,3.703000068664551,2.696199893951416
16/11/2012,15.456,353.5,2.65,3.34,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.578,315.07,833.0,1714.300048828125,86.66999816894531,110.9800033569336,3.7899999618530273,2.710099935531616
19/11/2012,15.456,353.5,2.65,3.34,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.578,315.07,833.0,1734.0,89.27999877929688,110.83999633789062,3.7190001010894775,2.754499912261963
20/11/2012,15.456,353.5,2.65,3.34,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.578,315.07,833.0,1723.199951171875,86.75,109.83000183105469,3.8320000171661377,2.7125000953674316
21/11/2012,15.456,353.5,2.63,3.31,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.578,315.07,833.0,1727.9000244140625,87.37999725341797,110.86000061035156,3.9030001163482666,2.749500036239624
23/11/2012,15.456,353.5,2.63,3.31,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.578,315.07,833.0,1751.300048828125,88.27999877929688,111.37999725341797,3.9010000228881836,2.7439000606536865
26/11/2012,15.456,353.5,2.63,3.31,143333.0,7.7,2.06933726526067,0.16,-45332.0,230.221,2441.2,10351.8,97.9084,475932.0,392.0,144.578,315.07,833.0,1749.5,87.73999786376953,110.91999816894531,3.7300000190734863,2.726300001144409
